name,designation,ra,ra_err,dec,dec_err,w1_mean,w1_mean_err,w1_median,w1_median_err,w1_min,w1_min_err,w1_max,w1_max_err,w1_snr,w1_snr_min,w1_snr_max,w1_num_pts,w1_epochs,w1_amplitude,w1_var_ratio,w1_mean_median,w1_M_value,w1_fap,w1_sde,w1_power,w1_period,w1_baseline,w1_sigp,w1_in_sigp,w1_brighter_sigp,w1_fainter_sigp,w2_mean,w2_mean_err,w2_median,w2_median_err,w2_min,w2_min_err,w2_max,w2_max_err,w2_snr,w2_snr_min,w2_snr_max,w2_num_pts,w2_epochs,w2_amplitude,w2_var_ratio,w2_mean_median,w2_M_value,w2_fap,w2_sde,w2_power,w2_period,w2_baseline,w2_sigp,w2_in_sigp,w2_brighter_sigp,w2_fainter_sigp,w3_mean,w3_mean_err,w3_snr,w4_mean,w4_mean_err,w4_snr,w1_w2,delta_time,cadence,epochs,qual_flag,pmra,pmra_err,pmdec,pmdec_err,wiseview
6332763530870415488,J150549.09-071441.25,226.45445,0.311789,-7.244779,0.350997,14.823,0.101,14.819,0.096,14.422,0.085,15.447,0.155,11.063,6.2,15.1,276,22,1.025,0.79,0.004,0.613,0.004,10.35,0.0871970331829314,0.0173364389630231,14.82,0.102,61.96,19.2,18.84,14.716,0.339,14.735,0.323,11.55,0.048,15.461,0.522,3.078,-3.6,22.7,275,22,3.911,0.97,-0.019,0.186,0.001,10.41,0.1100051349831264,0.0461489787960435,14.675,0.284,65.94,11.96,21.74,11.164,0.427,0.75,7.673,0.426,1.03,0.107,4911.557,0.13,22,SS,-204.995080304994,0.05032422,-18.8529694567954,0.04098362,http://byw.tools/wiseview#ra=226.45454432971792&dec=-7.244792847970629&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4542521278141244288,J173020.46+134623.63,262.585387,0.332898,13.773198,0.360937,15.004,0.11,14.997,0.105,14.521,0.07,15.409,0.133,10.215,5.4,15.6,306,22,0.888,0.73,0.007,0.464,0.001,11.73,0.0872074910995176,0.0138833434029652,14.975,0.115,65.03,11.11,23.86,14.928,0.363,14.923,0.356,14.184,,15.527,0.491,2.631,-2.9,6.4,306,22,1.343,0.85,0.005,0.45,0.0,12.89,0.1201952070449192,0.0218129188575212,15.013,0.338,77.45,16.67,5.88,11.365,,0.471,7.696,0.466,1.21,0.077,4915.236,0.066,22,SS,111.07422230525192,0.023769373,-27.48149617154912,0.022623481,http://byw.tools/wiseview#ra=262.58526610241256&dec=13.773231733899143&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4078292586828191872,J184209.29-235246.84,280.538498,0.310231,-23.879772,0.322962,14.673,0.103,14.665,0.098,14.274,0.104,15.107,0.132,10.89,7.3,15.7,52,18,0.833,0.87,0.008,0.531,0.008,7.72,0.3804422349542681,0.077550389927376,14.644,0.092,42.31,23.08,34.62,14.744,0.347,14.74,0.339,13.769,0.135,15.303,0.509,3.062,0.5,8.0,52,18,1.534,0.89,0.004,0.367,0.002,9.14,0.4428760636901299,0.0190160744470013,14.69,0.29,71.15,7.69,21.15,10.164,0.266,4.1,7.548,,0.5,-0.071,3449.029,0.262,20,SS,-114.48973725247424,0.043316465,-99.65042617842845,0.03584745,http://byw.tools/wiseview#ra=280.5387067006555&dec=-23.87967811119358&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2092134443120038528,J185730.23+335731.42,284.37602,0.308295,33.958966,0.31712,14.899,0.1,14.884,0.095,14.416,0.093,15.752,0.216,11.228,2.7,15.7,452,21,1.336,1.0,0.015,0.65,0.005,11.81,0.0591793914942088,0.0122049275893898,14.892,0.108,61.06,18.81,20.13,14.847,0.33,14.849,0.313,13.977,0.297,15.646,0.5,3.223,-2.0,7.3,452,21,1.669,0.89,-0.002,0.478,0.002,11.15,0.0727856141071326,0.0240255322117468,14.788,0.317,74.78,7.52,17.7,11.365,,0.683,7.853,0.529,0.9,0.051,4914.723,0.066,21,SS,42.40069612378255,0.020481162,352.6404698333428,0.022077484,http://byw.tools/wiseview#ra=284.37596554710456&dec=33.95872722574947&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6763036202147206912,J191144.40-272956.37,287.935114,0.346832,-27.499037,0.368328,14.882,0.11,14.87,0.104,14.342,0.125,15.387,0.169,10.275,4.5,13.9,227,21,1.045,0.81,0.012,0.495,0.002,11.18,0.1103351226408707,0.0220666315669992,14.867,0.107,58.15,17.62,24.23,14.778,0.345,14.775,0.33,13.622,0.151,15.715,,2.58,-7.7,7.2,227,21,2.093,0.82,0.003,0.449,0.005,10.67,0.1263143965269154,0.0109508614215856,14.8,0.298,70.04,14.54,15.42,10.863,0.319,1.66,7.319,0.274,1.54,0.103,4913.695,0.131,21,SS,114.81435602055846,0.03458728,-100.1852011208734,0.027241698,http://byw.tools/wiseview#ra=287.934992599382&dec=-27.498990922097608&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6754497811462316416,J194919.84-271228.38,297.332758,0.359338,-27.207893,0.373204,14.953,0.116,14.941,0.108,14.649,0.108,15.524,0.223,9.802,4.1,14.3,206,21,0.875,0.97,0.012,0.666,0.0,13.39,0.172534771582054,0.0120544480025896,14.975,0.112,63.59,22.82,13.59,14.733,0.364,14.794,0.373,10.112,0.021,15.427,,2.591,-17.0,51.3,205,21,5.315,0.98,-0.061,0.119,0.007,9.62,0.1669480999044034,0.0455567521314472,14.922,0.287,58.74,30.58,10.19,10.947,,0.94,7.689,,0.54,0.22,4914.128,0.131,21,SS,50.521469971106704,0.03548996,-164.67847967341385,0.021422949,http://byw.tools/wiseview#ra=297.33265972621933&dec=-27.20788229032916&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6805808514433280000,J205100.15-245206.83,312.750768,0.307488,-24.868683,0.308523,14.776,0.098,14.758,0.093,14.517,0.069,15.148,0.118,11.447,4.1,15.7,252,22,0.631,1.0,0.018,0.618,0.0,10.22,0.0983659933371353,0.6224032554796917,14.729,0.099,61.9,9.52,28.57,14.785,0.345,14.795,0.334,13.193,0.229,15.56,0.539,2.786,-7.9,6.8,251,22,2.367,0.77,-0.01,0.323,0.021,9.01,0.1087976973133961,0.0700100216741736,14.735,0.3,70.63,11.51,17.46,10.935,0.299,1.512,7.47,,1.267,-0.009,4913.844,0.13,22,SS,213.15472252033945,0.03749251,-190.31502414281283,0.030005751,http://byw.tools/wiseview#ra=312.75063543471464&dec=-24.86856477565465&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2169025009235266816,J210031.22+505116.12,315.129972,0.399916,50.854434,0.36307,14.908,0.12,14.901,0.116,14.625,0.104,15.35,0.185,9.336,5.6,13.0,151,21,0.725,0.85,0.007,0.619,0.003,10.32,0.144531328389918,0.0266336846833256,14.828,0.108,53.64,9.27,37.09,14.824,0.374,14.818,0.378,14.109,0.282,15.534,0.519,2.243,-8.6,5.9,151,21,1.425,0.88,0.006,0.502,0.005,9.91,0.1797635646862934,0.074908416600238,14.774,0.311,69.54,11.26,19.21,11.221,0.405,2.9,7.789,,0.6,0.085,4913.949,0.196,21,SS,-54.65049688497398,0.022805387,-100.62944753677024,0.02354861,http://byw.tools/wiseview#ra=315.1300682400015&dec=50.85447906513254&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6562218653966521728,J214125.63-484955.52,325.356796,0.322375,-48.832167,0.312348,14.911,0.1,14.886,0.097,14.544,0.077,16.307,,11.158,1.6,14.9,233,22,1.763,0.99,0.025,0.806,0.01,10.18,0.1046395843757379,0.1136343203873612,14.89,0.109,60.09,17.17,22.75,14.831,0.336,14.828,0.327,12.091,0.043,15.606,0.528,3.134,-0.3,25.3,233,22,3.515,0.9,0.003,0.221,0.005,10.12,0.1087336666715423,0.0181794054615088,14.843,0.312,67.38,16.31,16.31,11.336,0.465,1.257,7.795,,0.375,0.08,4913.8,0.131,22,SS,-0.7855062837776359,0.025097448,-111.0659483527946,0.021659207,http://byw.tools/wiseview#ra=325.35681236477694&dec=-48.83209016538128&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1907041590544054656,J221748.23+370752.37,334.451385,0.333116,37.131283,0.316844,14.907,0.103,14.893,0.098,14.399,0.121,16.04,0.231,10.897,4.0,14.8,333,23,1.641,0.95,0.014,0.699,0.0,14.94,0.0984102007763171,0.0547293240567648,14.884,0.108,63.66,15.92,20.42,14.748,0.328,14.746,0.317,12.484,,15.466,,2.969,-1.1,6.7,333,23,2.982,0.87,0.002,0.241,0.003,11.72,0.0892917980373986,0.0276606906936345,14.817,0.291,63.66,23.12,13.21,11.136,0.301,1.777,7.771,,0.811,0.159,4912.647,0.066,23,SS,458.7421762439536,0.048378363,90.60989961576428,0.050191615,http://byw.tools/wiseview#ra=334.4509702052192&dec=37.131214644059646&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6621832284637642240,J222124.03-265053.45,335.350201,0.315211,-26.848113,0.308855,14.842,0.1,14.825,0.096,14.539,0.099,16.725,,11.114,-9.7,14.9,281,22,2.186,0.97,0.017,0.869,0.006,9.88,0.0830639253301512,0.1914573054414848,14.844,0.104,60.85,23.13,16.01,14.629,0.309,14.625,0.293,13.556,,15.436,0.532,3.453,-7.4,7.5,280,22,1.88,0.77,0.004,0.431,0.001,10.82,0.1106842408075129,0.0179960065085779,14.586,0.265,64.41,13.88,21.35,11.196,,0.563,7.711,,0.7,0.213,4913.52,0.13,22,SS,97.42203810885763,0.11675264,68.47187801027597,0.10795548,http://byw.tools/wiseview#ra=335.3501196733497&dec=-26.848179439937333&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6520516480027596288,J222919.45-444141.15,337.331041,0.287004,-44.694878,0.280276,14.735,0.092,14.729,0.087,14.231,0.083,15.367,0.128,12.23,3.3,16.2,326,22,1.136,0.76,0.006,0.562,0.0,12.26,0.0862821766667043,0.0131167304787441,14.705,0.096,60.74,14.72,24.54,14.743,0.313,14.738,0.304,13.811,0.203,15.603,,3.249,-0.9,6.9,326,22,1.792,0.79,0.005,0.483,0.009,10.94,0.0828914152981506,0.118741912936691,14.7,0.29,72.39,10.12,17.48,11.294,0.395,0.962,7.788,,0.625,-0.008,4913.775,0.066,22,SS,-4.702511985750007,0.018915977,-143.16704680226184,0.023715967,http://byw.tools/wiseview#ra=337.33104355657844&dec=-44.69476286330445&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
6520844168856463104,J223635.05-432916.43,339.146329,0.380869,-43.488103,0.365391,15.066,0.119,15.041,0.11,14.619,0.115,15.965,0.23,9.563,4.4,13.6,314,22,1.346,0.8,0.025,0.686,0.003,10.85,0.0792220927606217,0.0221039247965227,14.998,0.121,57.96,11.15,30.89,14.866,0.356,14.874,0.344,13.798,,15.661,0.516,2.716,-3.0,6.9,313,22,1.863,0.83,-0.008,0.422,0.023,9.44,0.0883291499541726,0.0498479281846212,14.874,0.322,71.34,14.97,13.38,11.203,0.494,1.029,7.776,0.345,0.944,0.199,4913.864,0.066,22,SS,321.86017261104683,0.032188654,-332.83098181813955,0.03598163,http://byw.tools/wiseview#ra=339.14606247902447&dec=-43.48789814043784&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2393875961742886656,J233852.89-182614.92,354.720438,0.436572,-18.43752,0.433541,14.913,0.107,14.889,0.101,14.532,0.106,16.671,,10.484,0.1,14.8,275,22,2.139,1.0,0.024,0.833,0.006,10.51,0.0878817956271588,0.0416924330775646,14.888,0.109,60.73,15.64,23.64,14.792,0.369,14.782,0.369,13.835,0.371,15.555,0.482,2.572,-0.9,6.3,275,22,1.72,0.83,0.01,0.449,0.004,10.07,0.1166489936562114,0.0256732940344303,14.842,0.302,66.55,20.36,13.09,11.207,,0.367,7.525,0.519,1.082,0.121,4909.79,0.13,22,SS,76.51920003596965,0.039530788,-140.37297647987643,0.034555506,http://byw.tools/wiseview#ra=354.7203651013824&dec=-18.437478691677214&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3294248609046258048,J044101.84+105939.83,70.257704,0.316666,10.99441,0.325588,14.797,0.101,14.786,0.097,14.479,0.085,15.266,0.133,11.116,5.2,15.4,272,22,0.787,0.93,0.011,0.61,0.012,10.39,0.0846808097894897,0.0246299918692137,14.73,0.1,53.68,8.82,37.5,14.729,0.351,14.726,0.345,13.51,,15.455,0.507,2.651,-0.9,5.3,272,22,1.945,0.88,0.003,0.375,0.0,13.82,0.1442944267800031,0.0219039744549255,14.815,0.287,66.18,23.53,10.29,11.09,0.463,1.25,7.573,0.462,1.057,0.068,4944.947,0.13,22,SS,91.37520820343704,0.04328044,-10.77774524346995,0.029093686,http://byw.tools/wiseview#ra=70.25766303016547&dec=10.99439690016806&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1329148518184242688,J162324.00+343649.05,245.850111,0.099183,34.613572,0.110589,13.389,0.039,13.381,0.037,13.245,0.047,13.93,0.048,28.376,17.1,35.1,459,22,0.685,0.94,0.008,0.801,0.003,11.97,0.0592247675902075,0.1153460445845464,13.378,0.046,67.97,11.33,20.7,13.19,0.084,13.185,0.079,12.823,0.058,14.217,,13.37,1.4,19.2,459,22,1.394,0.95,0.005,0.74,0.006,11.39,0.0580300629908057,0.031764455195455,13.178,0.093,70.59,13.29,16.12,11.21,0.481,1.029,7.717,,0.783,0.199,4913.206,0.066,22,SS,-58.664829257,0.07518599,105.89340083,0.10362899,http://byw.tools/wiseview#ra=245.84998343&dec=34.613626278&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1474090607723007104,J130957.38+350947.54,197.488867,0.351144,35.16313,0.399716,15.136,0.117,15.133,0.113,14.657,0.072,15.641,0.178,9.51,5.4,15.1,260,22,0.984,0.76,0.003,0.516,0.011,9.95,0.0874063875873826,0.0729297088342778,15.113,0.127,68.85,10.77,20.38,14.92,0.367,14.906,0.361,13.924,,15.672,,2.523,-1.4,5.5,260,22,1.748,0.87,0.014,0.438,0.015,9.71,0.1029402083885097,0.0946969659392802,14.888,0.336,71.15,10.38,18.46,11.253,0.452,1.25,7.722,,0.755,0.217,4734.208,0.131,22,SS,-226.11203876,0.01883192,22.279531313,0.022973847,http://byw.tools/wiseview#ra=197.48908992&dec=35.163206786&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2480523216087975040,J013800.02-045950.27,24.500339,0.059457,-4.997465,0.056511,11.929,0.023,11.926,0.023,11.837,0.027,12.182,0.047,47.304,23.0,58.2,298,23,0.345,0.85,0.003,0.742,0.0,13.11,0.108166003650005,0.0216660824074479,11.926,0.032,79.19,9.4,11.41,11.965,0.043,11.967,0.039,11.204,0.304,12.205,0.07,26.868,3.6,34.1,298,23,1.001,0.82,-0.002,0.238,0.0,14.94,0.1308166047283461,0.0326662257012501,11.956,0.05,72.82,8.72,18.46,11.081,0.405,1.142,7.52,0.279,1.125,-0.036,4935.748,0.13,23,SS,580.92788795,0.021412471,-350.27378703,0.012707403,http://byw.tools/wiseview#ra=24.500065422&dec=-4.997298039&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2488974302977323008,J023427.82-045431.26,38.615935,0.142073,-4.908674,0.140935,13.592,0.048,13.829,0.049,11.609,0.02,14.626,0.082,25.055,10.0,61.4,300,23,3.017,0.19,-0.237,0.264,0.0,16.9,0.5601011734628634,0.0218261865016297,14.011,0.05,14.67,65.0,20.33,13.086,0.094,13.32,0.094,11.07,0.028,14.069,0.144,14.712,3.8,49.8,299,23,2.999,0.25,-0.234,0.25,0.0,13.3,0.6002295592748359,0.0163613021260399,13.334,0.087,23.67,41.33,34.67,11.152,,0.711,7.787,,0.471,0.505,4937.863,0.129,23,SS,85.756714007,0.032296255,-35.757176234,0.02849962,http://byw.tools/wiseview#ra=38.615926798&dec=-4.9086828022&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
239721228805415296,J031907.57+423043.91,49.781529,0.360664,42.512171,0.364591,15.028,0.113,14.996,0.108,14.571,0.068,15.858,0.201,9.929,4.5,15.9,278,22,1.287,0.72,0.032,0.67,0.0,13.48,0.1160030604313793,0.0221102587469018,14.975,0.118,60.43,11.15,28.42,14.891,0.372,14.887,0.359,14.182,,15.608,,2.36,-1.5,5.2,278,22,1.426,0.95,0.004,0.506,0.001,12.14,0.0988865951767162,0.0365369859816588,14.817,0.328,73.74,7.55,18.71,11.182,,0.756,7.863,,0.4,0.138,4940.356,0.13,22,SS,-27.685445282,0.03511867,-96.248883737,0.030823631,http://byw.tools/wiseview#ra=49.781552517&dec=42.512196773&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3394087945636978432,J052150.85+162250.59,80.461907,0.133,16.380769,0.139421,13.624,0.048,13.628,0.045,12.536,0.211,13.887,0.058,23.428,5.1,28.5,289,22,1.351,1.0,-0.004,0.192,0.0,12.69,0.1023800394077637,0.028395176124482,13.629,0.051,58.48,20.07,21.45,13.406,0.118,13.43,0.106,9.159,0.059,14.492,0.41,9.746,1.4,18.3,289,22,5.333,0.83,-0.024,0.199,0.0,12.2,0.1020137725639156,0.1076821464476832,13.414,0.107,69.55,13.15,17.3,11.139,,0.475,7.645,,1.067,0.218,4941.326,0.13,22,SS,-2.9698399832,0.063584894,74.372978724,0.043529008,http://byw.tools/wiseview#ra=80.461889984&dec=16.38071928&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3830623164560911872,J101606.33-011916.56,154.02609,0.249969,-1.321208,0.286105,14.628,0.086,14.624,0.082,14.3,0.077,15.089,0.123,12.902,6.1,17.0,280,22,0.789,0.91,0.004,0.589,0.017,9.68,0.0745492839030002,0.5805417889532732,14.631,0.09,64.64,19.64,15.71,14.615,0.311,14.591,0.297,12.935,,15.342,0.483,3.473,-1.6,7.2,280,22,2.407,0.93,0.024,0.312,0.0,12.35,0.1193379016861569,0.0218035935965344,14.577,0.262,62.5,14.64,22.86,11.194,0.406,1.8,7.58,0.423,1.338,0.013,4943.984,0.13,22,SS,-510.80190587,0.038751677,35.778634927,0.038040835,http://byw.tools/wiseview#ra=154.02636874&dec=-1.3212675465&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
830644063706298496,J103625.26+460829.33,159.105006,0.045208,46.141556,0.048882,11.601,0.021,11.594,0.021,11.416,0.019,12.295,0.029,52.596,37.4,66.0,311,22,0.879,0.85,0.007,0.797,0.004,11.1,0.0797468856040629,0.1413751647450894,11.592,0.03,81.67,5.47,12.86,11.438,0.029,11.429,0.028,11.311,0.03,12.168,0.038,38.125,27.0,47.0,311,22,0.857,0.9,0.009,0.862,0.0,14.7,0.1082642907354172,0.0325399780809675,11.424,0.042,74.6,9.65,15.76,10.988,0.371,2.55,7.686,,0.943,0.162,4940.992,0.066,22,SS,0.45391881657,0.091454946,-85.081854994,0.12395276,http://byw.tools/wiseview#ra=159.1052346&dec=46.14148182&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
3530399693530713344,J124452.29-105109.88,191.217704,0.175249,-10.852758,0.196475,14.079,0.06,14.072,0.057,13.871,0.055,14.419,0.167,18.451,6.5,23.3,272,23,0.548,0.74,0.007,0.633,0.004,11.27,0.0933814142576592,0.0597359165248569,14.073,0.064,58.82,18.75,22.43,14.122,0.197,14.106,0.188,13.042,0.19,14.898,0.352,5.736,-1.8,9.6,272,23,1.856,1.0,0.016,0.427,0.0,13.61,0.1320844126349501,0.0474112536552702,14.059,0.179,65.07,11.03,23.9,11.055,0.502,0.846,7.541,0.381,1.8,-0.044,4904.928,0.13,23,SS,-339.87919818,0.029743021,-72.729635091,0.02131898,http://byw.tools/wiseview#ra=191.21787671&dec=-10.852745362&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1282448170543051648,J144528.38+292132.04,221.368216,0.265314,29.358873,0.298657,14.738,0.088,14.736,0.084,14.231,0.086,15.141,0.14,12.59,6.1,16.5,365,23,0.91,0.93,0.002,0.445,0.009,10.79,0.0651806501825975,0.0264597977881721,14.706,0.096,63.84,10.68,25.48,14.754,0.313,14.727,0.29,13.698,0.176,15.699,0.527,3.423,-0.6,7.5,365,23,2.001,0.87,0.027,0.486,0.026,9.88,0.0635671054896555,0.0312214440170946,14.655,0.292,67.12,8.77,24.11,11.257,0.406,0.962,7.795,0.419,1.021,-0.016,4909.81,0.066,23,SS,-74.668783714,0.02407014,-2.1102716451,0.024512347,http://byw.tools/wiseview#ra=221.36825769&dec=29.35890026&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2237893023118101504,J200655.26+614307.67,301.730402,0.315449,61.71874,0.278163,14.82,0.095,14.792,0.089,14.459,0.093,15.9,0.223,11.938,4.9,16.9,796,23,1.441,0.89,0.028,0.769,0.019,10.07,0.0307556539430936,0.0365553421135475,14.803,0.102,57.79,19.72,22.49,14.834,0.325,14.825,0.309,13.687,0.256,15.676,,3.202,-46.5,7.2,796,23,1.989,0.86,0.009,0.428,0.021,10.53,0.0370558847304136,0.0194664674339827,14.842,0.313,69.6,15.33,15.08,11.397,0.392,1.255,7.734,0.424,0.987,-0.014,4912.837,0.066,23,SS,171.80483664,0.09514869,-162.48279713,0.08131943,http://byw.tools/wiseview#ra=301.73026368&dec=61.718798049&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
1785651383665895040,J212311.30+190420.22,320.797216,0.25483,19.072254,0.250656,14.562,0.082,14.559,0.078,14.217,0.077,15.166,0.125,13.669,6.3,19.4,320,22,0.949,0.85,0.003,0.64,0.006,10.29,0.0740669631180929,0.0458542389518863,14.57,0.086,60.0,22.19,17.81,14.507,0.261,14.502,0.247,13.639,0.181,15.172,0.339,4.295,0.1,8.3,320,22,1.533,0.86,0.005,0.437,0.004,10.05,0.0829522460280409,0.1775017074124211,14.434,0.24,66.25,7.81,25.94,11.319,,0.66,7.813,0.442,1.03,0.055,4913.475,0.066,22,SS,67.278275507,0.033271246,-27.52015595,0.0197905,http://byw.tools/wiseview#ra=320.79709657&dec=19.072282547&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2679976510857026048,J215406.46-011713.71,328.526757,0.043887,-1.287488,0.041002,11.179,0.019,11.178,0.019,11.077,0.02,11.305,0.021,56.756,35.5,69.0,277,22,0.228,0.63,0.001,0.557,0.004,10.57,0.0839286693028808,0.032528607062319,11.179,0.028,86.28,7.22,6.5,11.039,0.026,11.035,0.025,10.833,0.038,11.263,0.052,43.251,20.9,52.8,277,22,0.43,0.76,0.004,0.53,0.0,6.54,0.1602897860576648,4.492111315537395,11.039,0.037,80.87,7.58,11.55,10.678,0.297,3.642,7.658,0.427,1.15,0.14,4913.338,0.13,22,SS,9.1278949739,0.15090907,-261.29895092,0.1559699,http://byw.tools/wiseview#ra=328.5269214&dec=-1.287140657&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
385105360675267840,J002214.92+423637.82,5.562263,0.316465,42.610369,0.303791,14.846,0.097,14.825,0.091,14.533,0.082,15.529,0.153,11.574,5.9,15.4,200,23,0.996,0.83,0.021,0.707,0.003,8.93,0.1148154263538369,0.4902117254679582,14.832,0.104,62.5,16.0,21.5,14.766,0.326,14.794,0.316,13.866,0.258,15.546,0.539,3.292,0.1,7.1,200,23,1.68,0.84,-0.028,0.448,0.003,10.53,0.1516494496818018,0.0267402859758128,14.784,0.295,68.5,18.0,13.5,11.308,0.518,1.078,7.784,,0.943,0.08,4935.268,0.131,23,SS,-184.44739107,0.04244615,-271.17449002,0.033189867,http://byw.tools/wiseview#ra=5.5621662758&dec=42.610504359&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
426122397136335872,J005559.26+594801.63,13.997429,0.346393,59.80046,0.321129,14.88,0.104,14.868,0.098,14.363,0.116,15.339,0.138,10.803,5.4,15.2,319,22,0.976,0.99,0.012,0.483,0.0,12.47,0.0857623816683615,0.0158874678976262,14.847,0.106,53.92,17.87,28.21,14.854,0.344,14.854,0.333,13.868,,15.628,0.536,2.96,-1.0,6.5,319,22,1.76,0.94,0.0,0.44,0.0,13.4,0.1211856857324387,0.033092343990454,14.836,0.319,73.67,10.97,15.36,11.215,0.244,1.313,7.79,,0.5,0.026,4944.886,0.066,22,SS,452.3818718,0.04411044,-56.828945117,0.055079307,http://byw.tools/wiseview#ra=13.99691262&dec=59.800451653&size=105&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
2456160271800004096,J011931.91-141536.12,19.882792,0.325412,-14.26051,0.316997,14.894,0.104,14.888,0.098,14.487,0.069,15.297,0.132,10.777,6.0,15.7,231,23,0.81,0.92,0.006,0.505,0.001,12.41,0.1191269928061054,0.122415229302954,14.876,0.107,58.87,16.88,24.24,14.697,0.331,14.707,0.319,13.853,0.166,15.423,,3.043,-2.0,6.9,230,23,1.57,0.82,-0.01,0.456,0.005,9.15,0.1301097173990678,0.0305596113056842,14.731,0.28,64.07,18.18,17.32,11.069,0.441,0.996,7.671,,0.777,0.197,4910.644,0.131,23,SS,-166.69003871,0.07746465,-584.99665819,0.07543804,http://byw.tools/wiseview#ra=19.88296477&dec=-14.260033961&size=106&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
4934162784467241472,J012518.83-454540.04,21.328849,0.291025,-45.761463,0.269372,14.764,0.091,14.755,0.086,14.461,0.081,15.205,0.138,12.301,3.6,16.1,396,23,0.744,0.74,0.009,0.605,0.0,10.36,0.0735924457305323,0.7681679336874373,14.752,0.098,67.17,14.39,18.43,14.76,0.316,14.757,0.303,13.889,0.182,15.648,,3.384,-3.1,8.0,395,23,1.759,0.89,0.003,0.507,0.005,11.17,0.0861183733675651,0.0902868721716583,14.784,0.294,68.18,17.17,14.39,11.295,0.493,1.178,7.772,0.452,1.262,0.004,4912.062,0.066,23,SS,509.17772907,0.027781025,-562.12827938,0.033599507,http://byw.tools/wiseview#ra=21.328442186&dec=-45.761121908&size=107&speed=50&band=3&minbright=-50&maxbright=100&window=1.5&zoom=10&gaia=1&outer_epochs=0
